customer_id,signup_date,city,state,zone,rfm_segment
IND_CUST_04277,2024-04-11,New Delhi,Delhi,North,New & Promising
IND_CUST_04278,2024-02-24,Mysuru,Karnataka,South,New & Promising
IND_CUST_04279,2024-08-30,Pune,Maharashtra,West,New & Promising
IND_CUST_04280,2023-05-02,Hubballi,Karnataka,South,At Risk
IND_CUST_04281,2023-11-04,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04282,2023-11-30,Nizamabad,Telangana,South,Loyal Customers
IND_CUST_04283,2024-02-24,Nagpur,Maharashtra,West,Champions
IND_CUST_04284,2023-11-22,Nashik,Maharashtra,West,Lost Customers
IND_CUST_04285,2024-10-10,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04286,2024-07-26,Tiruchirappalli,Tamil Nadu,South,Champions
IND_CUST_04287,2023-09-07,Ahmedabad,Gujarat,West,Lost Customers
IND_CUST_04288,2023-04-05,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04289,2023-10-23,Mysuru,Karnataka,South,New & Promising
IND_CUST_04290,2023-07-03,Lucknow,Uttar Pradesh,North,Potential Loyalists
IND_CUST_04291,2023-09-17,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04292,2024-10-28,Nashik,Maharashtra,West,New & Promising
IND_CUST_04293,2023-07-05,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_04294,2024-02-13,Kolkata,West Bengal,East,Loyal Customers
IND_CUST_04295,2023-03-10,Mysuru,Karnataka,South,New & Promising
IND_CUST_04296,2024-09-18,Mangaluru,Karnataka,South,Potential Loyalists
IND_CUST_04297,2023-01-08,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04298,2023-09-22,Pune,Maharashtra,West,New & Promising
IND_CUST_04299,2024-04-28,New Delhi,Delhi,North,Lost Customers
IND_CUST_04300,2024-09-08,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_04301,2024-01-06,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04302,2023-03-24,Siliguri,West Bengal,East,Lost Customers
IND_CUST_04303,2024-10-07,Kanpur,Uttar Pradesh,North,Champions
IND_CUST_04304,2023-07-30,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_04305,2023-11-09,Surat,Gujarat,West,Lost Customers
IND_CUST_04306,2024-08-26,Pune,Maharashtra,West,New & Promising
IND_CUST_04307,2023-12-03,New Delhi,Delhi,North,Loyal Customers
IND_CUST_04308,2024-05-04,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04309,2024-02-07,Vadodara,Gujarat,West,New & Promising
IND_CUST_04310,2024-09-30,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_04311,2023-07-10,Mangaluru,Karnataka,South,At Risk
IND_CUST_04312,2023-12-01,Jodhpur,Rajasthan,North,New & Promising
IND_CUST_04313,2024-06-05,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04314,2024-09-10,Rajkot,Gujarat,West,New & Promising
IND_CUST_04315,2023-03-28,Thrissur,Kerala,South,New & Promising
IND_CUST_04316,2024-08-01,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04317,2023-03-03,Nizamabad,Telangana,South,Lost Customers
IND_CUST_04318,2024-01-22,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04319,2023-05-26,South Delhi,Delhi,North,Lost Customers
IND_CUST_04320,2023-06-02,New Delhi,Delhi,North,Lost Customers
IND_CUST_04321,2024-09-10,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_04322,2024-10-21,Howrah,West Bengal,East,New & Promising
IND_CUST_04323,2023-12-15,Hyderabad,Telangana,South,At Risk
IND_CUST_04324,2023-06-27,North Delhi,Delhi,North,New & Promising
IND_CUST_04325,2024-05-01,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_04326,2024-10-22,Udaipur,Rajasthan,North,Champions
IND_CUST_04327,2023-09-04,Nashik,Maharashtra,West,Champions
IND_CUST_04328,2023-09-11,Kozhikode,Kerala,South,Champions
IND_CUST_04329,2024-05-14,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_04330,2024-06-24,Kanpur,Uttar Pradesh,North,Loyal Customers
IND_CUST_04331,2023-12-18,Mangaluru,Karnataka,South,Champions
IND_CUST_04332,2024-05-26,Nashik,Maharashtra,West,New & Promising
IND_CUST_04333,2023-01-13,Dwarka,Delhi,North,Lost Customers
IND_CUST_04334,2024-07-12,Coimbatore,Tamil Nadu,South,Champions
IND_CUST_04335,2023-05-31,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_04336,2023-02-19,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04337,2023-08-03,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_04338,2024-10-05,Kolkata,West Bengal,East,Champions
IND_CUST_04339,2024-01-07,Bengaluru,Karnataka,South,Champions
IND_CUST_04340,2023-04-23,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04341,2023-09-09,North Delhi,Delhi,North,New & Promising
IND_CUST_04342,2023-12-07,Nagpur,Maharashtra,West,Loyal Customers
IND_CUST_04343,2023-02-22,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_04344,2023-05-10,Surat,Gujarat,West,At Risk
IND_CUST_04345,2023-07-12,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04346,2024-08-13,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04347,2023-02-26,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_04348,2023-04-07,Tiruchirappalli,Tamil Nadu,South,Loyal Customers
IND_CUST_04349,2023-07-17,Vadodara,Gujarat,West,Champions
IND_CUST_04350,2024-10-08,Madurai,Tamil Nadu,South,Loyal Customers
IND_CUST_04351,2023-05-27,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_04352,2024-07-28,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04353,2024-07-30,New Delhi,Delhi,North,Lost Customers
IND_CUST_04354,2023-10-22,Udaipur,Rajasthan,North,Lost Customers
IND_CUST_04355,2024-09-12,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04356,2023-01-12,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04357,2023-11-29,Mangaluru,Karnataka,South,Lost Customers
IND_CUST_04358,2023-08-08,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04359,2024-02-02,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04360,2023-12-08,Mumbai,Maharashtra,West,At Risk
IND_CUST_04361,2024-05-26,Nashik,Maharashtra,West,Champions
IND_CUST_04362,2023-06-21,Madurai,Tamil Nadu,South,At Risk
IND_CUST_04363,2024-04-12,Lucknow,Uttar Pradesh,North,At Risk
IND_CUST_04364,2023-06-15,New Delhi,Delhi,North,Lost Customers
IND_CUST_04365,2023-06-19,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04366,2024-07-17,Warangal,Telangana,South,New & Promising
IND_CUST_04367,2024-05-26,Pune,Maharashtra,West,New & Promising
IND_CUST_04368,2023-07-08,South Delhi,Delhi,North,New & Promising
IND_CUST_04369,2023-04-30,Pune,Maharashtra,West,Champions
IND_CUST_04370,2023-04-15,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04371,2023-02-10,Nashik,Maharashtra,West,New & Promising
IND_CUST_04372,2023-11-17,Mangaluru,Karnataka,South,New & Promising
IND_CUST_04373,2023-12-01,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04374,2023-06-09,Mangaluru,Karnataka,South,New & Promising
IND_CUST_04375,2023-09-21,Dwarka,Delhi,North,Champions
IND_CUST_04376,2024-06-13,South Delhi,Delhi,North,New & Promising
IND_CUST_04377,2024-04-21,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04378,2023-12-18,Surat,Gujarat,West,Champions
IND_CUST_04379,2024-06-28,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_04380,2023-07-29,Dwarka,Delhi,North,New & Promising
IND_CUST_04381,2024-05-10,Pune,Maharashtra,West,At Risk
IND_CUST_04382,2024-01-17,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_04383,2024-04-25,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04384,2023-01-05,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_04385,2023-02-03,Ahmedabad,Gujarat,West,At Risk
IND_CUST_04386,2023-05-25,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_04387,2023-12-17,Jaipur,Rajasthan,North,Loyal Customers
IND_CUST_04388,2024-08-05,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_04389,2024-04-09,Nashik,Maharashtra,West,Lost Customers
IND_CUST_04390,2023-12-14,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04391,2023-05-05,Pune,Maharashtra,West,Lost Customers
IND_CUST_04392,2023-09-28,Coimbatore,Tamil Nadu,South,Loyal Customers
IND_CUST_04393,2023-12-23,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04394,2024-06-10,Nashik,Maharashtra,West,Lost Customers
IND_CUST_04395,2024-05-12,Udaipur,Rajasthan,North,Champions
IND_CUST_04396,2023-06-02,Surat,Gujarat,West,Potential Loyalists
IND_CUST_04397,2023-02-22,Mysuru,Karnataka,South,Champions
IND_CUST_04398,2023-05-29,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04399,2024-05-17,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04400,2024-03-25,Mumbai,Maharashtra,West,Potential Loyalists
IND_CUST_04401,2023-08-07,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04402,2024-09-16,Dwarka,Delhi,North,New & Promising
IND_CUST_04403,2023-10-04,Hubballi,Karnataka,South,New & Promising
IND_CUST_04404,2024-03-27,Mysuru,Karnataka,South,Champions
IND_CUST_04405,2024-03-03,Thrissur,Kerala,South,New & Promising
IND_CUST_04406,2023-03-24,Hyderabad,Telangana,South,Potential Loyalists
IND_CUST_04407,2023-08-06,Udaipur,Rajasthan,North,Lost Customers
IND_CUST_04408,2024-06-10,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04409,2024-02-08,Bengaluru,Karnataka,South,Loyal Customers
IND_CUST_04410,2023-10-17,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_04411,2024-02-24,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04412,2023-12-05,Pune,Maharashtra,West,New & Promising
IND_CUST_04413,2024-02-23,Warangal,Telangana,South,New & Promising
IND_CUST_04414,2023-07-26,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04415,2023-09-22,New Delhi,Delhi,North,New & Promising
IND_CUST_04416,2023-02-05,South Delhi,Delhi,North,Champions
IND_CUST_04417,2024-01-08,North Delhi,Delhi,North,Champions
IND_CUST_04418,2024-05-02,Pune,Maharashtra,West,New & Promising
IND_CUST_04419,2023-09-16,Mysuru,Karnataka,South,New & Promising
IND_CUST_04420,2024-06-14,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04421,2023-01-23,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04422,2023-04-14,Jaipur,Rajasthan,North,New & Promising
IND_CUST_04423,2023-08-29,Coimbatore,Tamil Nadu,South,Champions
IND_CUST_04424,2023-09-10,Nizamabad,Telangana,South,New & Promising
IND_CUST_04425,2023-05-22,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04426,2024-10-16,Mysuru,Karnataka,South,New & Promising
IND_CUST_04427,2024-03-26,Mangaluru,Karnataka,South,Champions
IND_CUST_04428,2023-11-03,Nagpur,Maharashtra,West,Champions
IND_CUST_04429,2024-05-14,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_04430,2024-09-13,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_04431,2023-01-08,Warangal,Telangana,South,New & Promising
IND_CUST_04432,2023-03-10,Coimbatore,Tamil Nadu,South,Lost Customers
IND_CUST_04433,2024-07-28,South Delhi,Delhi,North,New & Promising
IND_CUST_04434,2023-03-09,Howrah,West Bengal,East,Lost Customers
IND_CUST_04435,2024-02-12,Nashik,Maharashtra,West,Lost Customers
IND_CUST_04436,2024-06-01,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04437,2023-04-29,Hubballi,Karnataka,South,Lost Customers
IND_CUST_04438,2023-01-31,Kanpur,Uttar Pradesh,North,Lost Customers
IND_CUST_04439,2024-06-01,Kochi,Kerala,South,New & Promising
IND_CUST_04440,2024-04-27,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_04441,2023-07-26,Surat,Gujarat,West,New & Promising
IND_CUST_04442,2024-10-30,Surat,Gujarat,West,New & Promising
IND_CUST_04443,2024-08-01,Hubballi,Karnataka,South,Champions
IND_CUST_04444,2024-01-22,Bengaluru,Karnataka,South,Loyal Customers
IND_CUST_04445,2024-02-16,New Delhi,Delhi,North,New & Promising
IND_CUST_04446,2024-01-05,Thiruvananthapuram,Kerala,South,New & Promising
IND_CUST_04447,2023-12-19,Mumbai,Maharashtra,West,At Risk
IND_CUST_04448,2023-12-02,Varanasi,Uttar Pradesh,North,Champions
IND_CUST_04449,2023-10-16,Hubballi,Karnataka,South,Lost Customers
IND_CUST_04450,2023-05-20,Warangal,Telangana,South,New & Promising
IND_CUST_04451,2023-10-27,North Delhi,Delhi,North,Champions
IND_CUST_04452,2023-01-13,Coimbatore,Tamil Nadu,South,Lost Customers
IND_CUST_04453,2024-10-25,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_04454,2024-03-03,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_04455,2024-02-04,Rajkot,Gujarat,West,New & Promising
IND_CUST_04456,2023-04-19,Nagpur,Maharashtra,West,Lost Customers
IND_CUST_04457,2024-04-29,Nizamabad,Telangana,South,New & Promising
IND_CUST_04458,2023-12-22,Pune,Maharashtra,West,At Risk
IND_CUST_04459,2023-05-29,Dwarka,Delhi,North,New & Promising
IND_CUST_04460,2023-11-03,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_04461,2024-06-16,New Delhi,Delhi,North,Champions
IND_CUST_04462,2023-03-01,New Delhi,Delhi,North,Loyal Customers
IND_CUST_04463,2024-03-10,Kozhikode,Kerala,South,New & Promising
IND_CUST_04464,2023-01-21,Pune,Maharashtra,West,At Risk
IND_CUST_04465,2024-01-17,Nizamabad,Telangana,South,At Risk
IND_CUST_04466,2023-09-02,Bengaluru,Karnataka,South,Loyal Customers
IND_CUST_04467,2023-03-14,Nashik,Maharashtra,West,New & Promising
IND_CUST_04468,2024-03-24,Mumbai,Maharashtra,West,Champions
IND_CUST_04469,2023-03-17,Jaipur,Rajasthan,North,Champions
IND_CUST_04470,2024-08-12,Vadodara,Gujarat,West,New & Promising
IND_CUST_04471,2024-01-25,Kolkata,West Bengal,East,Potential Loyalists
IND_CUST_04472,2024-07-30,Thrissur,Kerala,South,New & Promising
IND_CUST_04473,2023-12-08,Pune,Maharashtra,West,New & Promising
IND_CUST_04474,2023-10-17,Hubballi,Karnataka,South,New & Promising
IND_CUST_04475,2024-07-21,Nizamabad,Telangana,South,New & Promising
IND_CUST_04476,2023-11-27,New Delhi,Delhi,North,At Risk
IND_CUST_04477,2023-09-16,New Delhi,Delhi,North,New & Promising
IND_CUST_04478,2024-03-01,Mangaluru,Karnataka,South,Champions
IND_CUST_04479,2023-01-06,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_04480,2023-01-06,Coimbatore,Tamil Nadu,South,Lost Customers
IND_CUST_04481,2023-07-10,Nashik,Maharashtra,West,New & Promising
IND_CUST_04482,2023-05-28,Dwarka,Delhi,North,New & Promising
IND_CUST_04483,2024-02-09,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_04484,2023-09-15,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04485,2024-04-23,Nashik,Maharashtra,West,Champions
IND_CUST_04486,2023-03-31,Lucknow,Uttar Pradesh,North,Lost Customers
IND_CUST_04487,2023-01-10,Nashik,Maharashtra,West,New & Promising
IND_CUST_04488,2023-03-28,Bengaluru,Karnataka,South,Loyal Customers
IND_CUST_04489,2023-05-31,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_04490,2024-09-16,Madurai,Tamil Nadu,South,Potential Loyalists
IND_CUST_04491,2023-01-30,Bengaluru,Karnataka,South,Potential Loyalists
IND_CUST_04492,2023-05-08,Nizamabad,Telangana,South,New & Promising
IND_CUST_04493,2023-03-19,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04494,2024-02-25,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_04495,2023-02-24,Nizamabad,Telangana,South,Lost Customers
IND_CUST_04496,2024-04-24,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04497,2023-11-01,South Delhi,Delhi,North,New & Promising
IND_CUST_04498,2024-06-29,Pune,Maharashtra,West,New & Promising
IND_CUST_04499,2023-04-15,Mangaluru,Karnataka,South,Champions
IND_CUST_04500,2023-06-21,South Delhi,Delhi,North,New & Promising
IND_CUST_04501,2024-05-13,Coimbatore,Tamil Nadu,South,Lost Customers
IND_CUST_04502,2023-01-22,New Delhi,Delhi,North,Lost Customers
IND_CUST_04503,2023-10-14,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_04504,2024-01-26,Nashik,Maharashtra,West,Lost Customers
IND_CUST_04505,2024-09-08,New Delhi,Delhi,North,Champions
IND_CUST_04506,2023-05-29,Mysuru,Karnataka,South,New & Promising
IND_CUST_04507,2023-09-29,Nizamabad,Telangana,South,Lost Customers
IND_CUST_04508,2023-10-26,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04509,2023-06-21,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04510,2023-02-16,Jaipur,Rajasthan,North,New & Promising
IND_CUST_04511,2024-09-17,Nagpur,Maharashtra,West,Lost Customers
IND_CUST_04512,2023-07-26,South Delhi,Delhi,North,Lost Customers
IND_CUST_04513,2024-03-28,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04514,2024-01-30,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_04515,2023-10-28,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04516,2023-06-25,New Delhi,Delhi,North,Lost Customers
IND_CUST_04517,2023-04-20,New Delhi,Delhi,North,At Risk
IND_CUST_04518,2023-07-21,Durgapur,West Bengal,East,Champions
IND_CUST_04519,2023-06-17,Mumbai,Maharashtra,West,At Risk
IND_CUST_04520,2024-09-05,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_04521,2023-03-27,Surat,Gujarat,West,Champions
IND_CUST_04522,2024-10-15,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_04523,2023-02-20,Durgapur,West Bengal,East,Loyal Customers
IND_CUST_04524,2023-04-22,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_04525,2024-04-07,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_04526,2024-03-17,South Delhi,Delhi,North,Champions
IND_CUST_04527,2023-09-28,Noida,Uttar Pradesh,North,New & Promising
IND_CUST_04528,2024-07-30,Howrah,West Bengal,East,Loyal Customers
IND_CUST_04529,2023-12-10,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04530,2023-07-02,Nagpur,Maharashtra,West,Loyal Customers
IND_CUST_04531,2024-05-17,Hubballi,Karnataka,South,Champions
IND_CUST_04532,2023-01-10,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_04533,2024-05-08,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04534,2023-08-22,Hubballi,Karnataka,South,At Risk
IND_CUST_04535,2023-10-25,Tiruchirappalli,Tamil Nadu,South,Champions
IND_CUST_04536,2023-09-01,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_04537,2024-05-23,New Delhi,Delhi,North,Loyal Customers
IND_CUST_04538,2023-12-17,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_04539,2023-09-24,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04540,2024-09-21,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04541,2024-10-17,Pune,Maharashtra,West,New & Promising
IND_CUST_04542,2023-07-20,New Delhi,Delhi,North,At Risk
IND_CUST_04543,2023-08-27,Pune,Maharashtra,West,New & Promising
IND_CUST_04544,2023-11-30,Hubballi,Karnataka,South,New & Promising
IND_CUST_04545,2024-02-19,North Delhi,Delhi,North,Loyal Customers
IND_CUST_04546,2024-04-28,Kanpur,Uttar Pradesh,North,At Risk
IND_CUST_04547,2024-03-12,Mumbai,Maharashtra,West,Champions
IND_CUST_04548,2023-09-03,Chennai,Tamil Nadu,South,Loyal Customers
IND_CUST_04549,2023-01-08,Nizamabad,Telangana,South,New & Promising
IND_CUST_04550,2023-06-01,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_04551,2024-01-27,Siliguri,West Bengal,East,Champions
IND_CUST_04552,2023-07-30,Mumbai,Maharashtra,West,Champions
IND_CUST_04553,2024-01-02,Nashik,Maharashtra,West,At Risk
IND_CUST_04554,2024-07-23,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_04555,2023-03-27,North Delhi,Delhi,North,Loyal Customers
IND_CUST_04556,2023-02-24,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_04557,2024-09-25,Warangal,Telangana,South,New & Promising
IND_CUST_04558,2024-03-21,Hyderabad,Telangana,South,Champions
IND_CUST_04559,2024-09-11,Howrah,West Bengal,East,Loyal Customers
IND_CUST_04560,2023-10-31,Thiruvananthapuram,Kerala,South,Champions
IND_CUST_04561,2023-05-12,Hyderabad,Telangana,South,New & Promising
IND_CUST_04562,2024-02-25,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04563,2024-01-20,Vadodara,Gujarat,West,Lost Customers
IND_CUST_04564,2023-07-17,Pune,Maharashtra,West,Lost Customers
IND_CUST_04565,2023-02-16,Mangaluru,Karnataka,South,New & Promising
IND_CUST_04566,2023-07-22,Durgapur,West Bengal,East,New & Promising
IND_CUST_04567,2023-09-18,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04568,2023-01-24,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04569,2023-12-06,Pune,Maharashtra,West,Lost Customers
IND_CUST_04570,2024-02-16,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_04571,2023-09-18,Dwarka,Delhi,North,At Risk
IND_CUST_04572,2023-10-13,Nizamabad,Telangana,South,New & Promising
IND_CUST_04573,2024-05-27,Hubballi,Karnataka,South,Champions
IND_CUST_04574,2023-03-27,Noida,Uttar Pradesh,North,At Risk
IND_CUST_04575,2024-03-05,Noida,Uttar Pradesh,North,Champions
IND_CUST_04576,2024-08-03,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04577,2023-01-31,New Delhi,Delhi,North,At Risk
IND_CUST_04578,2024-08-25,Pune,Maharashtra,West,New & Promising
IND_CUST_04579,2024-03-15,Kozhikode,Kerala,South,At Risk
IND_CUST_04580,2023-12-15,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_04581,2024-02-16,Siliguri,West Bengal,East,Loyal Customers
IND_CUST_04582,2024-06-11,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04583,2023-11-06,Noida,Uttar Pradesh,North,Loyal Customers
IND_CUST_04584,2024-01-31,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_04585,2023-12-04,Warangal,Telangana,South,Champions
IND_CUST_04586,2024-03-12,Kota,Rajasthan,North,Lost Customers
IND_CUST_04587,2024-10-24,Mysuru,Karnataka,South,Potential Loyalists
IND_CUST_04588,2023-12-31,Mumbai,Maharashtra,West,Champions
IND_CUST_04589,2023-04-23,Nizamabad,Telangana,South,At Risk
IND_CUST_04590,2023-06-25,Hyderabad,Telangana,South,New & Promising
IND_CUST_04591,2023-05-29,Madurai,Tamil Nadu,South,Champions
IND_CUST_04592,2023-06-27,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04593,2024-01-17,North Delhi,Delhi,North,Lost Customers
IND_CUST_04594,2023-08-11,Mangaluru,Karnataka,South,Lost Customers
IND_CUST_04595,2023-09-16,North Delhi,Delhi,North,Lost Customers
IND_CUST_04596,2023-07-08,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_04597,2023-11-02,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_04598,2024-01-13,Hubballi,Karnataka,South,New & Promising
IND_CUST_04599,2024-08-24,South Delhi,Delhi,North,Potential Loyalists
IND_CUST_04600,2023-12-09,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_04601,2023-06-05,Nashik,Maharashtra,West,Champions
IND_CUST_04602,2023-02-24,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_04603,2024-03-17,Kolkata,West Bengal,East,New & Promising
IND_CUST_04604,2023-07-19,Mysuru,Karnataka,South,New & Promising
IND_CUST_04605,2024-02-07,Noida,Uttar Pradesh,North,New & Promising
IND_CUST_04606,2024-09-05,Durgapur,West Bengal,East,New & Promising
IND_CUST_04607,2024-10-24,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_04608,2024-09-14,Nashik,Maharashtra,West,Champions
IND_CUST_04609,2024-08-25,Udaipur,Rajasthan,North,New & Promising
IND_CUST_04610,2023-06-26,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04611,2024-03-24,Mangaluru,Karnataka,South,New & Promising
IND_CUST_04612,2024-06-24,Nagpur,Maharashtra,West,New & Promising
IND_CUST_04613,2023-10-28,Dwarka,Delhi,North,New & Promising
IND_CUST_04614,2023-11-03,Nagpur,Maharashtra,West,Champions
IND_CUST_04615,2023-09-24,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_04616,2023-08-02,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04617,2024-08-16,Agra,Uttar Pradesh,North,Loyal Customers
IND_CUST_04618,2024-10-01,Vadodara,Gujarat,West,Champions
IND_CUST_04619,2024-04-27,Mysuru,Karnataka,South,Lost Customers
IND_CUST_04620,2023-09-19,Rajkot,Gujarat,West,New & Promising
IND_CUST_04621,2023-03-08,Surat,Gujarat,West,Loyal Customers
IND_CUST_04622,2024-07-27,Agra,Uttar Pradesh,North,At Risk
IND_CUST_04623,2023-05-13,Nagpur,Maharashtra,West,Lost Customers
IND_CUST_04624,2024-10-10,Hyderabad,Telangana,South,New & Promising
IND_CUST_04625,2024-06-23,Jaipur,Rajasthan,North,New & Promising
IND_CUST_04626,2024-05-26,Hyderabad,Telangana,South,Lost Customers
IND_CUST_04627,2023-07-30,Mangaluru,Karnataka,South,Loyal Customers
IND_CUST_04628,2023-09-10,New Delhi,Delhi,North,New & Promising
IND_CUST_04629,2023-02-07,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_04630,2023-02-12,South Delhi,Delhi,North,New & Promising
IND_CUST_04631,2024-09-20,Nashik,Maharashtra,West,New & Promising
IND_CUST_04632,2024-02-09,Mangaluru,Karnataka,South,New & Promising
IND_CUST_04633,2023-02-15,Lucknow,Uttar Pradesh,North,Lost Customers
IND_CUST_04634,2024-03-29,Ahmedabad,Gujarat,West,Potential Loyalists
IND_CUST_04635,2023-11-01,Mumbai,Maharashtra,West,New & Promising
IND_CUST_04636,2023-08-21,Jaipur,Rajasthan,North,Lost Customers
IND_CUST_04637,2023-09-02,Bengaluru,Karnataka,South,At Risk
IND_CUST_04638,2023-10-22,Warangal,Telangana,South,Lost Customers
IND_CUST_04639,2024-01-18,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_04640,2023-06-07,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_04641,2024-02-09,Jodhpur,Rajasthan,North,Lost Customers
IND_CUST_04642,2023-01-01,Bengaluru,Karnataka,South,New & Promising
IND_CUST_04643,2023-08-05,Rajkot,Gujarat,West,New & Promising
